id,file_path,resolved_path,label,predicted_label,confidence,split,source,annotator,file_exists,image_opened,image_error,uncertainty_score,entropy,class_deficit_score,width,height,blur_score,brightness,contrast,resolution_score,corrupted_file,quality_score,quality_reasons,phash,duplicate_score,duplicate_group_id,duplicate_neighbor_id,duplicate_distance,label_error_probability,object_utility_score,final_score,status,reasons,recommendation,dataset_readiness_score,prob_butterfly,prob_cat,prob_chicken,prob_cow,prob_dog,prob_elephant,prob_horse,prob_sheep,prob_spider,prob_squirrel,recommended_action,action_confidence,action_reason,action_risk
1081,squirrel_001081.jpeg,data/demo/images/squirrel_001081.jpeg,squirrel,squirrel,0.975,train,animals10,ann_1    ,True,True,,0.025,0.0746280578701647,0.0241935483870967,300,200,484.80305278222227,126.38571666666668,38.59466983042765,0.7,False,1.0,,c29fb1c516b4e15a,0.0,,,,0.0,0.1623387096774193,0.1623387096774193,ok,,keep,96.94892361111113,0.0027777777777777,0.0027777777777777,0.0027777777777777,0.0027777777777777,0.0027777777777777,0.0027777777777777,0.0027777777777777,0.0027777777777777,0.0027777777777777,0.975,keep,0.9,No critical issues detected.,low
1082,squirrel_001082.jpeg,data/demo/images/squirrel_001082.jpeg,squirrel,squirrel,0.867,train,animals10,ann_1    ,True,True,,0.133,0.2971794236519888,0.0241935483870967,300,188,2055.405242296665,75.32562056737589,42.34096882995083,0.7,False,1.0,,d5dd390392e16e32,0.0,,,,0.0,0.1947387096774193,0.1947387096774193,ok,,keep,96.94892361111113,0.0147777777777777,0.0147777777777777,0.0147777777777777,0.0147777777777777,0.0147777777777777,0.0147777777777777,0.0147777777777777,0.0147777777777777,0.0147777777777777,0.867,keep,0.9,No critical issues detected.,low
1083,squirrel_001083.jpeg,data/demo/images/squirrel_001083.jpeg,squirrel,squirrel,0.905,train,animals10,ann_1    ,True,True,,0.0949999999999999,0.2270023273706416,0.0241935483870967,300,199,1569.1229634703386,134.0675376884422,68.31592167206354,0.7,False,1.0,,93a3c9e4976856c5,0.0,,,,0.0,0.1833387096774193,0.1833387096774193,ok,,keep,96.94892361111113,0.0105555555555555,0.0105555555555555,0.0105555555555555,0.0105555555555555,0.0105555555555555,0.0105555555555555,0.0105555555555555,0.0105555555555555,0.0105555555555555,0.905,keep,0.9,No critical issues detected.,low
1085,squirrel_001085.jpeg,data/demo/images/squirrel_001085.jpeg,squirrel,squirrel,0.83,train,animals10,ann_1    ,True,True,,0.17,0.3602100889552926,0.0241935483870967,201,300,360.76579948763646,69.49029850746268,21.164971266228537,0.7,False,1.0,,ba95602e31ba476d,0.0,,,,0.0,0.2058387096774193,0.2058387096774193,ok,,keep,96.94892361111113,0.0188888888888888,0.0188888888888888,0.0188888888888888,0.0188888888888888,0.0188888888888888,0.0188888888888888,0.0188888888888888,0.0188888888888888,0.0188888888888888,0.83,keep,0.9,No critical issues detected.,low
1088,squirrel_001088.jpeg,data/demo/images/squirrel_001088.jpeg,squirrel,squirrel,0.896,train,animals10,ann_4    ,True,True,,0.1039999999999999,0.2442017726944078,0.0241935483870967,300,180,5943.3028989286695,142.14116666666666,49.39689503034466,0.7,False,1.0,,ed92964dd830c769,0.0,,,,0.0,0.1860387096774193,0.1860387096774193,ok,,keep,96.94892361111113,0.0115555555555555,0.0115555555555555,0.0115555555555555,0.0115555555555555,0.0115555555555555,0.0115555555555555,0.0115555555555555,0.0115555555555555,0.0115555555555555,0.896,keep,0.9,No critical issues detected.,low
1089,squirrel_001089.jpeg,data/demo/images/squirrel_001089.jpeg,squirrel,squirrel,0.852,train,animals10,ann_1    ,True,True,,0.148,0.3232946184343931,0.0241935483870967,225,300,1250.82175587797,89.46020740740741,46.458249854170546,0.7,False,1.0,,ce71f04a8f6390e3,0.0,,,,0.0,0.1992387096774193,0.1992387096774193,ok,,keep,96.94892361111113,0.0164444444444444,0.0164444444444444,0.0164444444444444,0.0164444444444444,0.0164444444444444,0.0164444444444444,0.0164444444444444,0.0164444444444444,0.0164444444444444,0.852,keep,0.9,No critical issues detected.,low
1090,squirrel_001090.jpeg,data/demo/images/squirrel_001090.jpeg,squirrel,squirrel,0.969,train,animals10,ann_4    ,True,True,,0.031,0.0896015609786208,0.0241935483870967,300,200,6234.279681723334,134.4574,45.2559883909301,0.7,False,1.0,,f0984a4ba36b962f,0.0,,,,0.0,0.1641387096774193,0.1641387096774193,ok,,keep,96.94892361111113,0.0034444444444444,0.0034444444444444,0.0034444444444444,0.0034444444444444,0.0034444444444444,0.0034444444444444,0.0034444444444444,0.0034444444444444,0.0034444444444444,0.969,keep,0.9,No critical issues detected.,low
1092,squirrel_001092.jpeg,data/demo/images/squirrel_001092.jpeg,squirrel,squirrel,0.826,train,animals10,ann_4    ,True,True,,0.174,0.3667571040116898,0.0241935483870967,300,223,1888.623802961161,142.70774289985053,46.25698570265505,0.7,False,1.0,,fbc88cc730b912ce,0.0,,,,0.0,0.2070387096774193,0.2070387096774193,ok,,keep,96.94892361111113,0.0193333333333333,0.0193333333333333,0.0193333333333333,0.0193333333333333,0.0193333333333333,0.0193333333333333,0.0193333333333333,0.0193333333333333,0.0193333333333333,0.826,keep,0.9,No critical issues detected.,low
1093,squirrel_001093.jpeg,data/demo/images/squirrel_001093.jpeg,squirrel,squirrel,0.885,train,animals10,ann_2    ,True,True,,0.1149999999999999,0.2647128380343369,0.0241935483870967,300,219,505.647050267926,104.45251141552512,30.371922073948557,0.7,False,1.0,,eca4160b6b69c1d7,0.0,,,,0.0,0.1893387096774193,0.1893387096774193,ok,,keep,96.94892361111113,0.0127777777777777,0.0127777777777777,0.0127777777777777,0.0127777777777777,0.0127777777777777,0.0127777777777777,0.0127777777777777,0.0127777777777777,0.0127777777777777,0.885,keep,0.9,No critical issues detected.,low
1095,squirrel_001095.jpeg,data/demo/images/squirrel_001095.jpeg,squirrel,squirrel,0.976,train,animals10,ann_1    ,True,True,,0.024,0.07207372403983,0.0241935483870967,300,225,5440.842542788258,114.15825185185186,33.011917388796405,0.7,False,1.0,,fc61633e311f2e0c,0.0,,,,0.0,0.1620387096774193,0.1620387096774193,ok,,keep,96.94892361111113,0.0026666666666666,0.0026666666666666,0.0026666666666666,0.0026666666666666,0.0026666666666666,0.0026666666666666,0.0026666666666666,0.0026666666666666,0.0026666666666666,0.976,keep,0.9,No critical issues detected.,low
1096,squirrel_001096.jpeg,data/demo/images/squirrel_001096.jpeg,squirrel,squirrel,0.952,train,animals10,ann_4    ,True,True,,0.048,0.1294416818540954,0.0241935483870967,300,283,3102.981955821232,142.02416961130743,37.77336832454,1.0,False,1.0,,cd351ec96e962133,0.0,,,,0.0,0.1692387096774193,0.1692387096774193,ok,,keep,96.94892361111113,0.0053333333333333,0.0053333333333333,0.0053333333333333,0.0053333333333333,0.0053333333333333,0.0053333333333333,0.0053333333333333,0.0053333333333333,0.0053333333333333,0.952,keep,0.9,No critical issues detected.,low
1097,squirrel_001097.jpeg,data/demo/images/squirrel_001097.jpeg,squirrel,squirrel,0.934,train,animals10,ann_2    ,True,True,,0.0659999999999999,0.1685861191353802,0.0241935483870967,300,251,1352.965383175752,136.36357237715802,83.09252554740621,0.7,False,1.0,,ae99c037295eb9c8,0.0,,,,0.0,0.1746387096774193,0.1746387096774193,ok,,keep,96.94892361111113,0.0073333333333333,0.0073333333333333,0.0073333333333333,0.0073333333333333,0.0073333333333333,0.0073333333333333,0.0073333333333333,0.0073333333333333,0.0073333333333333,0.934,keep,0.9,No critical issues detected.,low
1098,squirrel_001098.jpeg,data/demo/images/squirrel_001098.jpeg,squirrel,squirrel,0.831,train,animals10,ann_1    ,True,True,,0.169,0.3585656759079942,0.0241935483870967,223,300,4571.4524968440055,131.68715994020926,63.66352455136123,0.7,False,1.0,,add4364b9837d12c,0.0,,,,0.0,0.2055387096774193,0.2055387096774193,ok,,keep,96.94892361111113,0.0187777777777777,0.0187777777777777,0.0187777777777777,0.0187777777777777,0.0187777777777777,0.0187777777777777,0.0187777777777777,0.0187777777777777,0.0187777777777777,0.831,keep,0.9,No critical issues detected.,low
1099,squirrel_001099.jpeg,data/demo/images/squirrel_001099.jpeg,squirrel,squirrel,0.873,train,animals10,ann_2    ,True,True,,0.127,0.2865002870394806,0.0241935483870967,300,240,3827.0103173840657,104.31268055555556,61.9230514454401,0.7,False,1.0,,cf3a1ecd33c61838,0.0,,,,0.0,0.1929387096774193,0.1929387096774193,ok,,keep,96.94892361111113,0.0141111111111111,0.0141111111111111,0.0141111111111111,0.0141111111111111,0.0141111111111111,0.0141111111111111,0.0141111111111111,0.0141111111111111,0.0141111111111111,0.873,keep,0.9,No critical issues detected.,low
1100,squirrel_001100.jpeg,data/demo/images/squirrel_001100.jpeg,squirrel,squirrel,0.923,train,animals10,ann_1    ,True,True,,0.0769999999999999,0.1913357129986854,0.0241935483870967,300,220,5833.212496297291,123.19640909090909,58.22278437552352,0.7,False,1.0,,d04a67328c65ef56,0.0,,,,0.0,0.1779387096774193,0.1779387096774193,ok,,keep,96.94892361111113,0.0085555555555555,0.0085555555555555,0.0085555555555555,0.0085555555555555,0.0085555555555555,0.0085555555555555,0.0085555555555555,0.0085555555555555,0.0085555555555555,0.923,keep,0.9,No critical issues detected.,low
1101,squirrel_001101.jpeg,data/demo/images/squirrel_001101.jpeg,squirrel,squirrel,0.89,train,animals10,ann_2    ,True,True,,0.1099999999999999,0.2554563704140039,0.0241935483870967,300,200,5097.064147493055,176.02298333333334,56.17869692715429,0.7,False,1.0,,ce6d132d64da9938,0.0,,,,0.0,0.1878387096774193,0.1878387096774193,ok,,keep,96.94892361111113,0.0122222222222222,0.0122222222222222,0.0122222222222222,0.0122222222222222,0.0122222222222222,0.0122222222222222,0.0122222222222222,0.0122222222222222,0.0122222222222222,0.89,keep,0.9,No critical issues detected.,low
1102,squirrel_001102.jpeg,data/demo/images/squirrel_001102.jpeg,squirrel,squirrel,0.972,train,animals10,ann_2    ,True,True,,0.028,0.0821867515354359,0.0241935483870967,282,214,3491.942407865053,176.54457479949625,61.40586971981924,0.7,False,1.0,,f8b9c6969e602565,0.0,,,,0.0,0.1632387096774193,0.1632387096774193,ok,,keep,96.94892361111113,0.0031111111111111,0.0031111111111111,0.0031111111111111,0.0031111111111111,0.0031111111111111,0.0031111111111111,0.0031111111111111,0.0031111111111111,0.0031111111111111,0.972,keep,0.9,No critical issues detected.,low
1103,squirrel_001103.jpeg,data/demo/images/squirrel_001103.jpeg,squirrel,squirrel,0.942,train,animals10,ann_2    ,True,True,,0.058,0.1515112871469956,0.0241935483870967,300,225,4494.532820817778,92.10088888888887,52.1011396685853,0.7,False,1.0,,8a333c6cd1ee9334,0.0,,,,0.0,0.1722387096774193,0.1722387096774193,ok,,keep,96.94892361111113,0.0064444444444444,0.0064444444444444,0.0064444444444444,0.0064444444444444,0.0064444444444444,0.0064444444444444,0.0064444444444444,0.0064444444444444,0.0064444444444444,0.942,keep,0.9,No critical issues detected.,low
1104,squirrel_001104.jpeg,data/demo/images/squirrel_001104.jpeg,squirrel,squirrel,0.926,train,animals10,ann_1    ,True,True,,0.0739999999999999,0.1852090204280019,0.0241935483870967,300,200,2190.588393953056,116.99765,45.08327714142832,0.7,False,1.0,,94c46b8bd30bfec0,0.0,,,,0.0,0.1770387096774193,0.1770387096774193,ok,,keep,96.94892361111113,0.0082222222222222,0.0082222222222222,0.0082222222222222,0.0082222222222222,0.0082222222222222,0.0082222222222222,0.0082222222222222,0.0082222222222222,0.0082222222222222,0.926,keep,0.9,No critical issues detected.,low
1105,squirrel_001105.jpeg,data/demo/images/squirrel_001105.jpeg,squirrel,squirrel,0.897,train,animals10,ann_1    ,True,True,,0.1029999999999999,0.2423099185741224,0.0241935483870967,209,300,1611.2744950130875,87.59317384370016,42.34819114338307,0.7,False,1.0,,8cc4233bbe5af864,0.0,,,,0.0,0.1857387096774193,0.1857387096774193,ok,,keep,96.94892361111113,0.0114444444444444,0.0114444444444444,0.0114444444444444,0.0114444444444444,0.0114444444444444,0.0114444444444444,0.0114444444444444,0.0114444444444444,0.0114444444444444,0.897,keep,0.9,No critical issues detected.,low
1106,squirrel_001106.jpeg,data/demo/images/squirrel_001106.jpeg,squirrel,squirrel,0.95,train,animals10,ann_4    ,True,True,,0.05,0.1339261958878155,0.0241935483870967,300,225,4350.886629096077,126.65031111111112,52.03759238651123,0.7,False,1.0,,ecae98c1235be133,0.0,,,,0.0,0.1698387096774193,0.1698387096774193,ok,,keep,96.94892361111113,0.0055555555555555,0.0055555555555555,0.0055555555555555,0.0055555555555555,0.0055555555555555,0.0055555555555555,0.0055555555555555,0.0055555555555555,0.0055555555555555,0.95,keep,0.9,No critical issues detected.,low
1107,squirrel_001107.jpeg,data/demo/images/squirrel_001107.jpeg,squirrel,squirrel,0.959,train,animals10,ann_1    ,True,True,,0.041,0.1134357561418924,0.0241935483870967,300,169,2238.880862433233,116.09546351084812,35.269270183298026,0.7,False,1.0,,949e4f9b26669c32,0.0,,,,0.0,0.1671387096774193,0.1671387096774193,ok,,keep,96.94892361111113,0.0045555555555555,0.0045555555555555,0.0045555555555555,0.0045555555555555,0.0045555555555555,0.0045555555555555,0.0045555555555555,0.0045555555555555,0.0045555555555555,0.959,keep,0.9,No critical issues detected.,low
1108,squirrel_001108.jpeg,data/demo/images/squirrel_001108.jpeg,squirrel,squirrel,0.821,train,animals10,ann_3    ,True,True,,0.179,0.3748729803062327,0.0241935483870967,300,201,1038.313061221257,150.3313432835821,40.92729989428471,0.7,False,1.0,,bf07c0d9dde47003,0.0,,,,0.0,0.2085387096774193,0.2085387096774193,ok,,keep,96.94892361111113,0.0198888888888888,0.0198888888888888,0.0198888888888888,0.0198888888888888,0.0198888888888888,0.0198888888888888,0.0198888888888888,0.0198888888888888,0.0198888888888888,0.821,keep,0.9,No critical issues detected.,low
1109,squirrel_001109.jpeg,data/demo/images/squirrel_001109.jpeg,squirrel,squirrel,0.894,train,animals10,ann_4    ,True,True,,0.1059999999999999,0.2479715381360076,0.0241935483870967,300,200,467.5832446399999,63.91688333333333,38.48380579264983,0.7,False,1.0,,a8dd7557ac0ba509,0.0,,,,0.0,0.1866387096774193,0.1866387096774193,ok,,keep,96.94892361111113,0.0117777777777777,0.0117777777777777,0.0117777777777777,0.0117777777777777,0.0117777777777777,0.0117777777777777,0.0117777777777777,0.0117777777777777,0.0117777777777777,0.894,keep,0.9,No critical issues detected.,low
1110,squirrel_001110.jpeg,data/demo/images/squirrel_001110.jpeg,squirrel,squirrel,0.91,train,animals10,ann_2    ,True,True,,0.0899999999999999,0.2172723286448601,0.0241935483870967,300,216,742.2193993805728,110.65024691358023,39.36640307796812,0.7,False,1.0,,f81b74c63997c628,0.0,,,,0.0,0.1818387096774193,0.1818387096774193,ok,,keep,96.94892361111113,0.0099999999999999,0.0099999999999999,0.0099999999999999,0.0099999999999999,0.0099999999999999,0.0099999999999999,0.0099999999999999,0.0099999999999999,0.0099999999999999,0.91,keep,0.9,No critical issues detected.,low
1112,squirrel_001112.jpeg,data/demo/images/squirrel_001112.jpeg,squirrel,squirrel,0.903,train,animals10,ann_3    ,True,True,,0.0969999999999999,0.2308586223157483,0.0241935483870967,300,225,419.3787922532785,102.09177777777778,39.0097470130824,0.7,False,1.0,,9f659269966b8d50,0.0,,,,0.0,0.1839387096774193,0.1839387096774193,ok,,keep,96.94892361111113,0.0107777777777777,0.0107777777777777,0.0107777777777777,0.0107777777777777,0.0107777777777777,0.0107777777777777,0.0107777777777777,0.0107777777777777,0.0107777777777777,0.903,keep,0.9,No critical issues detected.,low
1113,squirrel_001113.jpeg,data/demo/images/squirrel_001113.jpeg,squirrel,squirrel,0.821,train,animals10,ann_4    ,True,True,,0.179,0.3748729803062327,0.0241935483870967,200,300,5550.0632547099995,119.48283333333332,41.008870243386234,0.7,False,1.0,,bb59a6ccc8467295,0.0,,,,0.0,0.2085387096774193,0.2085387096774193,ok,,keep,96.94892361111113,0.0198888888888888,0.0198888888888888,0.0198888888888888,0.0198888888888888,0.0198888888888888,0.0198888888888888,0.0198888888888888,0.0198888888888888,0.0198888888888888,0.821,keep,0.9,No critical issues detected.,low
1114,squirrel_001114.jpeg,data/demo/images/squirrel_001114.jpeg,squirrel,squirrel,0.821,train,animals10,ann_4    ,True,True,,0.179,0.3748729803062327,0.0241935483870967,228,300,1358.3659043389418,166.8794298245614,60.86266928537063,0.7,False,1.0,,bf5bce2c101e68b2,0.0,,,,0.0,0.2085387096774193,0.2085387096774193,ok,,keep,96.94892361111113,0.0198888888888888,0.0198888888888888,0.0198888888888888,0.0198888888888888,0.0198888888888888,0.0198888888888888,0.0198888888888888,0.0198888888888888,0.0198888888888888,0.821,keep,0.9,No critical issues detected.,low
1115,squirrel_001115.jpeg,data/demo/images/squirrel_001115.jpeg,squirrel,squirrel,0.821,train,animals10,ann_4    ,True,True,,0.179,0.3748729803062327,0.0241935483870967,300,208,1919.401999737015,93.79669871794871,33.35066190284605,0.7,False,1.0,,8edb0d05e4f23378,0.0,,,,0.0,0.2085387096774193,0.2085387096774193,ok,,keep,96.94892361111113,0.0198888888888888,0.0198888888888888,0.0198888888888888,0.0198888888888888,0.0198888888888888,0.0198888888888888,0.0198888888888888,0.0198888888888888,0.0198888888888888,0.821,keep,0.9,No critical issues detected.,low
1116,squirrel_001116.jpeg,data/demo/images/squirrel_001116.jpeg,squirrel,squirrel,0.958,train,animals10,ann_2    ,True,True,,0.042,0.1157535531595499,0.0241935483870967,250,250,469.200077069056,74.972784,45.276969634565255,0.7,False,1.0,,a9aa653d9ae81dc1,0.0,,,,0.0,0.1674387096774193,0.1674387096774193,ok,,keep,96.94892361111113,0.0046666666666666,0.0046666666666666,0.0046666666666666,0.0046666666666666,0.0046666666666666,0.0046666666666666,0.0046666666666666,0.0046666666666666,0.0046666666666666,0.958,keep,0.9,No critical issues detected.,low
1117,squirrel_001117.jpeg,data/demo/images/squirrel_001117.jpeg,squirrel,squirrel,0.895,train,animals10,ann_1    ,True,True,,0.1049999999999999,0.2460889661380996,0.0241935483870967,300,169,348.3913937747278,149.695483234714,57.92470212002394,0.7,False,1.0,,e925b3d49a9298da,0.0,,,,0.0,0.1863387096774193,0.1863387096774193,ok,,keep,96.94892361111113,0.0116666666666666,0.0116666666666666,0.0116666666666666,0.0116666666666666,0.0116666666666666,0.0116666666666666,0.0116666666666666,0.0116666666666666,0.0116666666666666,0.895,keep,0.9,No critical issues detected.,low
1118,squirrel_001118.jpeg,data/demo/images/squirrel_001118.jpeg,squirrel,squirrel,0.867,train,animals10,ann_3    ,True,True,,0.133,0.2971794236519888,0.0241935483870967,300,225,3094.9287823372288,97.00257777777776,47.23028211762679,0.7,False,1.0,,c06f93509d3773c2,0.0,,,,0.0,0.1947387096774193,0.1947387096774193,ok,,keep,96.94892361111113,0.0147777777777777,0.0147777777777777,0.0147777777777777,0.0147777777777777,0.0147777777777777,0.0147777777777777,0.0147777777777777,0.0147777777777777,0.0147777777777777,0.867,keep,0.9,No critical issues detected.,low
1119,squirrel_001119.jpeg,data/demo/images/squirrel_001119.jpeg,squirrel,squirrel,0.924,train,animals10,ann_4    ,True,True,,0.0759999999999999,0.1892996919537253,0.0241935483870967,300,199,411.1031587516029,171.8318257956449,56.802962731343776,0.7,False,1.0,,a30f9462c99726ed,0.0,,,,0.0,0.1776387096774193,0.1776387096774193,ok,,keep,96.94892361111113,0.0084444444444444,0.0084444444444444,0.0084444444444444,0.0084444444444444,0.0084444444444444,0.0084444444444444,0.0084444444444444,0.0084444444444444,0.0084444444444444,0.924,keep,0.9,No critical issues detected.,low
1120,squirrel_001120.jpeg,data/demo/images/squirrel_001120.jpeg,squirrel,squirrel,0.83,train,animals10,ann_4    ,True,True,,0.17,0.3602100889552926,0.0241935483870967,300,169,5913.201099998832,94.45930966469427,42.2439405586394,0.7,False,1.0,,a4187949b1f72a7a,0.0,,,,0.0,0.2058387096774193,0.2058387096774193,ok,,keep,96.94892361111113,0.0188888888888888,0.0188888888888888,0.0188888888888888,0.0188888888888888,0.0188888888888888,0.0188888888888888,0.0188888888888888,0.0188888888888888,0.0188888888888888,0.83,keep,0.9,No critical issues detected.,low
1121,squirrel_001121.jpeg,data/demo/images/squirrel_001121.jpeg,squirrel,squirrel,0.828,train,animals10,ann_2    ,True,True,,0.172,0.3634896955546401,0.0241935483870967,300,199,6669.942686366226,90.69385259631493,85.94673231938654,0.7,False,1.0,,8c3624bbd3664cdc,0.0,,,,0.0,0.2064387096774193,0.2064387096774193,ok,,keep,96.94892361111113,0.0191111111111111,0.0191111111111111,0.0191111111111111,0.0191111111111111,0.0191111111111111,0.0191111111111111,0.0191111111111111,0.0191111111111111,0.0191111111111111,0.828,keep,0.9,No critical issues detected.,low
1122,squirrel_001122.jpeg,data/demo/images/squirrel_001122.jpeg,squirrel,squirrel,0.851,train,animals10,ann_3    ,True,True,,0.149,0.3250073199381016,0.0241935483870967,300,225,1255.8261301587931,108.17995555555557,70.81660561487567,0.7,False,1.0,,db0e3e0d01f6ed90,0.0,,,,0.0,0.1995387096774193,0.1995387096774193,ok,,keep,96.94892361111113,0.0165555555555555,0.0165555555555555,0.0165555555555555,0.0165555555555555,0.0165555555555555,0.0165555555555555,0.0165555555555555,0.0165555555555555,0.0165555555555555,0.851,keep,0.9,No critical issues detected.,low
1123,squirrel_001123.jpeg,data/demo/images/squirrel_001123.jpeg,squirrel,squirrel,0.974,train,animals10,ann_3    ,True,True,,0.026,0.0771645698554655,0.0241935483870967,300,203,4875.196235315101,139.61210180623974,57.3948602083935,0.7,False,1.0,,a6468e33c706d36e,0.0,,,,0.0,0.1626387096774193,0.1626387096774193,ok,,keep,96.94892361111113,0.0028888888888888,0.0028888888888888,0.0028888888888888,0.0028888888888888,0.0028888888888888,0.0028888888888888,0.0028888888888888,0.0028888888888888,0.0028888888888888,0.974,keep,0.9,No critical issues detected.,low
1124,squirrel_001124.jpeg,data/demo/images/squirrel_001124.jpeg,squirrel,squirrel,0.951,train,animals10,ann_4    ,True,True,,0.049,0.1316885990907047,0.0241935483870967,300,203,1023.5124841391174,129.75339901477832,49.12550371960066,0.7,False,1.0,,d705ec71d656134a,0.0,,,,0.0,0.1695387096774193,0.1695387096774193,ok,,keep,96.94892361111113,0.0054444444444444,0.0054444444444444,0.0054444444444444,0.0054444444444444,0.0054444444444444,0.0054444444444444,0.0054444444444444,0.0054444444444444,0.0054444444444444,0.951,keep,0.9,No critical issues detected.,low
1125,squirrel_001125.jpeg,data/demo/images/squirrel_001125.jpeg,squirrel,squirrel,0.642,train,animals10,ann_4    ,True,True,,0.358,0.6248912024776226,0.0241935483870967,300,185,3162.1363307666584,124.13313513513512,60.195844228843406,0.7,False,1.0,,9d84d5d24d0b3e72,0.0,,,,0.0,0.2622387096774193,0.2622387096774193,ok,,keep,96.94892361111113,0.0397777777777777,0.0397777777777777,0.0397777777777777,0.0397777777777777,0.0397777777777777,0.0397777777777777,0.0397777777777777,0.0397777777777777,0.0397777777777777,0.642,keep,0.9,No critical issues detected.,low
1126,squirrel_001126.jpeg,data/demo/images/squirrel_001126.jpeg,squirrel,squirrel,0.913,train,animals10,ann_4    ,True,True,,0.0869999999999999,0.2113710991116418,0.0241935483870967,300,153,2257.667122884361,99.0655119825708,33.46888126590181,0.7,False,1.0,,a5619e9ecc1be11c,0.0,,,,0.0,0.1809387096774193,0.1809387096774193,ok,,keep,96.94892361111113,0.0096666666666666,0.0096666666666666,0.0096666666666666,0.0096666666666666,0.0096666666666666,0.0096666666666666,0.0096666666666666,0.0096666666666666,0.0096666666666666,0.913,keep,0.9,No critical issues detected.,low
1127,squirrel_001127.jpeg,data/demo/images/squirrel_001127.jpeg,squirrel,squirrel,0.918,train,animals10,ann_3    ,True,True,,0.0819999999999999,0.2014255641928746,0.0241935483870967,300,188,1470.1952735664706,130.95127659574467,50.75824603868317,0.7,False,1.0,,cb14e5b806dbc51b,0.0,,,,0.0,0.1794387096774193,0.1794387096774193,ok,,keep,96.94892361111113,0.0091111111111111,0.0091111111111111,0.0091111111111111,0.0091111111111111,0.0091111111111111,0.0091111111111111,0.0091111111111111,0.0091111111111111,0.0091111111111111,0.918,keep,0.9,No critical issues detected.,low
1128,squirrel_001128.jpeg,data/demo/images/squirrel_001128.jpeg,squirrel,squirrel,0.893,train,animals10,ann_3    ,True,True,,0.1069999999999999,0.2498495271672736,0.0241935483870967,300,254,976.079582314809,144.26938320209973,67.53358349652436,0.7,False,1.0,,95563a5866a54bae,0.0,,,,0.0,0.1869387096774193,0.1869387096774193,ok,,keep,96.94892361111113,0.0118888888888888,0.0118888888888888,0.0118888888888888,0.0118888888888888,0.0118888888888888,0.0118888888888888,0.0118888888888888,0.0118888888888888,0.0118888888888888,0.893,keep,0.9,No critical issues detected.,low
1130,squirrel_001130.jpeg,data/demo/images/squirrel_001130.jpeg,squirrel,squirrel,0.614,train,animals10,ann_2    ,True,True,,0.386,0.6579795248166602,0.0241935483870967,300,196,1314.1048864405454,115.52663265306124,45.25784712153176,0.7,False,1.0,,f342cc397c65213e,0.0,,,,0.0,0.2706387096774193,0.2706387096774193,hard_example,high_entropy,send_to_review,96.94892361111113,0.0428888888888888,0.0428888888888888,0.0428888888888888,0.0428888888888888,0.0428888888888888,0.0428888888888888,0.0428888888888888,0.0428888888888888,0.0428888888888888,0.614,add_to_next_train,0.6579795248166602,"Object is difficult but good quality, useful as a hard training example.",medium
1131,squirrel_001131.jpeg,data/demo/images/squirrel_001131.jpeg,squirrel,squirrel,0.865,train,animals10,ann_2    ,True,True,,0.135,0.300708742727474,0.0241935483870967,300,200,593.2568338663889,120.4288,76.19596772288325,0.7,False,1.0,,f787b943040a5af9,0.0,,,,0.0,0.1953387096774193,0.1953387096774193,ok,,keep,96.94892361111113,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.865,keep,0.9,No critical issues detected.,low
1132,squirrel_001132.jpeg,data/demo/images/squirrel_001132.jpeg,squirrel,squirrel,0.934,train,animals10,ann_2    ,True,True,,0.0659999999999999,0.1685861191353802,0.0241935483870967,300,225,2088.108152485926,133.7527851851852,52.62480188774324,0.7,False,1.0,,a10b1d7cd631c937,0.0,,,,0.0,0.1746387096774193,0.1746387096774193,ok,,keep,96.94892361111113,0.0073333333333333,0.0073333333333333,0.0073333333333333,0.0073333333333333,0.0073333333333333,0.0073333333333333,0.0073333333333333,0.0073333333333333,0.0073333333333333,0.934,keep,0.9,No critical issues detected.,low
1133,squirrel_001133.jpeg,data/demo/images/squirrel_001133.jpeg,squirrel,squirrel,0.973,train,animals10,ann_2    ,True,True,,0.027,0.0796839281985186,0.0241935483870967,300,200,468.8382624108333,112.79586666666668,72.86312324888512,0.7,False,1.0,,9998991e66e2f193,0.0,,,,0.0,0.1629387096774193,0.1629387096774193,ok,,keep,96.94892361111113,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.973,keep,0.9,No critical issues detected.,low
1135,squirrel_001135.jpeg,data/demo/images/squirrel_001135.jpeg,squirrel,squirrel,0.893,train,animals10,ann_3    ,True,True,,0.1069999999999999,0.2498495271672736,0.0241935483870967,300,200,1726.6670901197222,146.35406666666665,80.85492524760355,0.7,False,1.0,,b381f80e46a7c85f,0.0,,,,0.0,0.1869387096774193,0.1869387096774193,ok,,keep,96.94892361111113,0.0118888888888888,0.0118888888888888,0.0118888888888888,0.0118888888888888,0.0118888888888888,0.0118888888888888,0.0118888888888888,0.0118888888888888,0.0118888888888888,0.893,keep,0.9,No critical issues detected.,low
